Unnamed: 0,id_medicine,id_disease,correlation_score
1149,-1,-18,0.496
1150,-1,-18,0.48
1151,-1,-18,0.383
1152,-1,-18,0.686
1153,-1,-18,0.191
1154,-1,-18,0.382
1155,-1,-18,0.271
1156,-1,-18,0.652
1157,-1,-18,0.627
1158,-1,-18,0.408
1159,-1,-18,0.663
1160,-1,-19,0.265
1161,-1,-19,0.341
1162,-1,-19,0.356
1163,-1,-19,0.296
1164,-1,-19,0.146
1165,-1,-19,0.564
1166,-1,-19,0.395
1167,-1,-19,0.163
1168,-1,-19,0.414
1169,-1,-19,0.351
1170,-1,-19,0.505
1171,-1,-19,0.148
1172,-1,-19,0.442
1173,-1,-19,0.403
1174,-1,-19,0.347
1175,-1,-19,0.224
1176,-1,-19,0.118
1177,-1,-19,0.422
1178,-1,-19,0.327
1179,-1,-19,0.52
1180,-1,-20,0.284
1181,-1,-20,0.218
1182,-1,-20,0.623
1183,-1,-20,0.319
1184,-1,-20,0.284
1185,-1,-20,0.612
1186,-1,-20,0.13
1187,-1,-20,0.121
1188,-1,-20,0.22
1189,-1,-20,0.315
1190,-1,-20,0.187
1191,-1,-20,0.335
1192,-1,-20,0.589
1193,-1,-20,0.385
1194,-1,-20,0.694
1195,-1,-20,0.496
1196,-1,-20,0.644
1197,-1,-20,0.476
1198,-1,-20,0.307
1199,-1,-20,0.306
1200,-1,-1,0.548
1201,-1,-1,0.381
1202,-1,-1,0.623
1203,-1,-1,0.389
1204,-1,-1,0.177
1205,-1,-1,0.444
1206,-1,-1,0.354
1207,-1,-1,0.642
1208,-1,-1,0.422
1209,-1,-1,0.367
1210,-1,-1,0.271
1211,-1,-1,0.546
1212,-1,-1,0.169
1213,-1,-1,0.18
1214,-1,-1,0.539
1215,-1,-1,0.491
1216,-1,-1,0.57
1217,-1,-1,0.382
1218,-1,-1,0.421
1219,-1,-1,0.599
1220,-1,-2,0.645
1221,-1,-2,0.525
1222,-1,-2,0.2
1223,-1,-2,0.133
1224,-1,-2,0.471
1225,-1,-2,0.532
1226,-1,-2,0.202
1227,-1,-2,0.486
1228,-1,-2,0.474
1229,-1,-2,0.474
1230,-1,-2,0.699
1231,-1,-2,0.176
1232,-1,-2,0.161
1233,-1,-2,0.109
1234,-1,-2,0.303
1235,-1,-2,0.368
1236,-1,-2,0.531
1237,-1,-2,0.567
1238,-1,-2,0.244
1239,-1,-2,0.55
1240,-1,-3,0.128
1241,-1,-3,0.499
1242,-1,-3,0.598
1243,-1,-3,0.657
1244,-1,-3,0.352
1245,-1,-3,0.54
1246,-1,-3,0.639
1247,-1,-3,0.462
1248,-1,-3,0.448
1249,-1,-3,0.14
1250,-1,-3,0.434
1251,-1,-3,0.525
1252,-1,-3,0.448
1253,-1,-3,0.152
1254,-1,-3,0.121
1255,-1,-3,0.583
1256,-1,-3,0.7
1257,-1,-3,0.59
1258,-1,-3,0.131
1259,-1,-3,0.344
1260,-1,-4,0.47
1261,-1,-4,0.62
1262,-1,-4,0.49
1263,-1,-4,0.308
1264,-1,-4,0.337
1265,-1,-4,0.392
1266,-1,-4,0.454
1267,-1,-4,0.418
1268,-1,-4,0.117
1269,-1,-4,0.34
1270,-1,-4,0.595
1271,-1,-4,0.625
1272,-1,-4,0.146
1273,-1,-4,0.29
1274,-1,-4,0.497
1275,-1,-4,0.118
1276,-1,-4,0.275
1277,-1,-4,0.599
1278,-1,-4,0.46
1279,-1,-4,0.479
1280,-1,-5,0.268
1281,-1,-5,0.435
1282,-1,-5,0.347
1283,-1,-5,0.113
1284,-1,-5,0.114
1285,-1,-5,0.511
1286,-1,-5,0.153
1287,-1,-5,0.475
1288,-1,-5,0.289
1289,-1,-5,0.626
1290,-1,-5,0.298
1291,-1,-5,0.573
1292,-1,-5,0.279
1293,-1,-5,0.254
1294,-1,-5,0.495
1295,-1,-5,0.658
1296,-1,-5,0.635
1297,-1,-5,0.264
1298,-1,-5,0.26
1299,-1,-5,0.229
1300,-1,-6,0.219
1301,-1,-6,0.148
1302,-1,-6,0.29
1303,-1,-6,0.209
1304,-1,-6,0.528
1305,-1,-6,0.255
1306,-1,-6,0.303
1307,-1,-6,0.508
1308,-1,-6,0.277
1309,-1,-6,0.634
1310,-1,-6,0.584
1311,-1,-6,0.171
1312,-1,-6,0.356
1313,-1,-6,0.581
1314,-1,-6,0.7
1315,-1,-6,0.135
1316,-1,-6,0.51
1317,-1,-6,0.266
1318,-1,-6,0.683
1319,-1,-6,0.12
1320,-1,-7,0.501
1321,-1,-7,0.601
1322,-1,-7,0.265
1323,-1,-7,0.494
1324,-1,-7,0.291
1325,-1,-7,0.359
1326,-1,-7,0.196
1327,-1,-7,0.203
1328,-1,-7,0.191
1329,-1,-7,0.201
1330,-1,-7,0.174
1331,-1,-7,0.114
1332,-1,-7,0.667
1333,-1,-7,0.113
1334,-1,-7,0.29
1335,-1,-7,0.405
1336,-1,-7,0.143
1337,-1,-7,0.284
1338,-1,-7,0.475
1339,-1,-7,0.316
1340,-1,-8,0.597
1341,-1,-8,0.491
1342,-1,-8,0.335
1343,-1,-8,0.673
1344,-1,-8,0.389
1345,-1,-8,0.623
1346,-1,-8,0.446
1347,-1,-8,0.236
1348,-1,-8,0.679
1349,-1,-8,0.326
1350,-1,-8,0.596
1351,-1,-8,0.112
1352,-1,-8,0.369
1353,-1,-8,0.282
1354,-1,-8,0.638
1355,-1,-8,0.255
1356,-1,-8,0.277
1357,-1,-8,0.108
1358,-1,-8,0.206
1359,-1,-8,0.156
1360,-1,-9,0.614
1361,-1,-9,0.575
1362,-1,-9,0.279
1363,-1,-9,0.6
1364,-1,-9,0.561
1365,-1,-9,0.264
1366,-1,-9,0.544
1367,-1,-9,0.549
1368,-1,-9,0.684
1369,-1,-9,0.16
1370,-1,-9,0.609
1371,-1,-9,0.4
1372,-1,-9,0.411
1373,-1,-9,0.223
1374,-1,-9,0.693
1375,-1,-9,0.441
1376,-1,-9,0.315
1377,-1,-9,0.696
1378,-1,-9,0.413
1379,-1,-9,0.401
1380,-1,-10,0.52
1381,-1,-10,0.334
1382,-1,-10,0.223
1383,-1,-10,0.67
1384,-1,-10,0.272
1385,-1,-10,0.295
1386,-1,-10,0.664
1387,-1,-10,0.656
1388,-1,-10,0.511
1389,-1,-10,0.698
1390,-1,-10,0.366
1391,-1,-10,0.128
1392,-1,-10,0.584
1393,-1,-10,0.356
1394,-1,-10,0.188
1395,-1,-10,0.612
1396,-1,-10,0.294
1397,-1,-10,0.367
1398,-1,-10,0.265
1399,-1,-10,0.599
1400,-1,-11,0.511
1401,-1,-11,0.446
1402,-1,-11,0.694
1403,-1,-11,0.421
1404,-1,-11,0.207
1405,-1,-11,0.606
1406,-1,-11,0.536
1407,-1,-11,0.109
1408,-1,-11,0.443
1409,-1,-11,0.395
1410,-1,-11,0.483
1411,-1,-11,0.473
1412,-1,-11,0.667
1413,-1,-11,0.259
1414,-1,-11,0.123
1415,-1,-11,0.54
1416,-1,-11,0.607
1417,-1,-11,0.114
1418,-1,-11,0.516
1419,-1,-11,0.323
1420,-1,-12,0.494
1421,-1,-12,0.288
1422,-1,-12,0.453
1423,-1,-12,0.65
1424,-1,-12,0.177
1425,-1,-12,0.58
1426,-1,-12,0.181
1427,-1,-12,0.473
1428,-1,-12,0.426
1429,-1,-12,0.579
1430,-1,-12,0.154
1431,-1,-12,0.364
1432,-1,-12,0.429
1433,-1,-12,0.522
1434,-1,-12,0.436
1435,-1,-12,0.695
1436,-1,-12,0.498
1437,-1,-12,0.647
1438,-1,-12,0.203
1439,-1,-12,0.52
1440,-1,-13,0.573
1441,-1,-13,0.699
1442,-1,-13,0.526
1443,-1,-13,0.278
1444,-1,-13,0.687
1445,-1,-13,0.431
1446,-1,-13,0.323
1447,-1,-13,0.251
1448,-1,-13,0.478
1449,-1,-13,0.168
1450,-1,-13,0.258
1451,-1,-13,0.6
1452,-1,-13,0.432
1453,-1,-13,0.286
1454,-1,-13,0.309
1455,-1,-13,0.317
1456,-1,-13,0.347
1457,-1,-13,0.439
1458,-1,-13,0.489
1459,-1,-13,0.147
1460,-1,-14,0.407
1461,-1,-14,0.595
1462,-1,-14,0.147
1463,-1,-14,0.599
1464,-1,-14,0.195
1465,-1,-14,0.441
1466,-1,-14,0.28
1467,-1,-14,0.114
1468,-1,-14,0.147
1469,-1,-14,0.315
1470,-1,-14,0.389
1471,-1,-14,0.57
1472,-1,-14,0.655
1473,-1,-14,0.466
1474,-1,-14,0.134
1475,-1,-14,0.512
1476,-1,-14,0.232
1477,-1,-14,0.312
1478,-1,-14,0.649
1479,-1,-14,0.201
1480,-1,-15,0.217
1481,-1,-15,0.219
1482,-1,-15,0.504
1483,-1,-15,0.285
1484,-1,-15,0.214
1485,-1,-15,0.499
1486,-1,-15,0.372
1487,-1,-15,0.165
1488,-1,-15,0.595
1489,-1,-15,0.433
1490,-1,-15,0.575
1491,-1,-15,0.187
1492,-1,-15,0.197
1493,-1,-15,0.529
1494,-1,-15,0.123
1495,-1,-15,0.388
1496,-1,-15,0.514
1497,-1,-15,0.265
1498,-1,-15,0.539
1499,-1,-15,0.613
1500,-1,-16,0.298
1501,-1,-16,0.315
1502,-1,-16,0.379
1503,-1,-16,0.121
1504,-1,-16,0.399
1505,-1,-16,0.133
1506,-1,-16,0.484
1507,-1,-16,0.238
1508,-1,-16,0.604
1509,-1,-16,0.519
1510,-1,-16,0.376
1511,-1,-16,0.356
1512,-1,-16,0.496
1513,-1,-16,0.233
1514,-1,-16,0.418
1515,-1,-16,0.512
1516,-1,-16,0.109
1517,-1,-16,0.499
1518,-1,-16,0.456
1519,-1,-16,0.383
1520,-1,-17,0.222
1521,-1,-17,0.595
1522,-1,-17,0.391
1523,-1,-17,0.488
1524,-1,-17,0.665
1525,-1,-17,0.417
1526,-1,-17,0.169
1527,-1,-17,0.153
1528,-1,-17,0.657
1529,-1,-17,0.648
1530,-1,-17,0.674
1531,-1,-17,0.602
1532,-1,-17,0.371
1533,-1,-17,0.148
1534,-1,-17,0.282
1535,-1,-17,0.196
1536,-1,-17,0.682
1537,-1,-17,0.592
1538,-1,-17,0.668
1539,-1,-17,0.478
1540,-1,-18,0.611
1541,-1,-18,0.224
1542,-1,-18,0.56
1543,-1,-18,0.272
1544,-1,-18,0.551
1545,-1,-18,0.582
1546,-1,-18,0.519
1547,-1,-18,0.561
1548,-1,-18,0.164
1549,-1,-18,0.616
1550,-1,-18,0.456
1551,-1,-18,0.407
1552,-1,-18,0.208
1553,-1,-18,0.288
1554,-1,-18,0.426
1555,-1,-18,0.202
1556,-1,-18,0.351
1557,-1,-18,0.677
1558,-1,-18,0.676
1559,-1,-18,0.445
1560,-1,-19,0.274
1561,-1,-19,0.183
1562,-1,-19,0.26
1563,-1,-19,0.665
1564,-1,-19,0.691
1565,-1,-19,0.687
1566,-1,-19,0.185
1567,-1,-19,0.522
1568,-1,-19,0.418
1569,-1,-19,0.687
1570,-1,-19,0.614
1571,-1,-19,0.512
1572,-1,-19,0.489
1573,-1,-19,0.355
1574,-1,-19,0.524
1575,-1,-19,0.336
1576,-1,-19,0.343
1577,-1,-19,0.682
1578,-1,-19,0.225
1579,-1,-19,0.593
1580,-1,-20,0.612
1581,-1,-20,0.152
1582,-1,-20,0.282
1583,-1,-20,0.271
1584,-1,-20,0.257
1585,-1,-20,0.475
1586,-1,-20,0.174
1587,-1,-20,0.365
1588,-1,-20,0.635
1589,-1,-20,0.445
1590,-1,-20,0.186
1591,-1,-20,0.496
1592,-1,-20,0.325
1593,-1,-20,0.653
1594,-1,-20,0.197
1595,-1,-20,0.166
1596,-1,-20,0.641
1597,-1,-20,0.691
1598,-1,-20,0.617
1599,-1,-20,0.215
1600,-1,-1,0.111
1601,-1,-1,0.171
1602,-1,-1,0.492
1603,-1,-1,0.162
1604,-1,-1,0.112
1605,-1,-1,0.632
1606,-1,-1,0.169
1607,-1,-1,0.503
1608,-1,-1,0.421
1609,-1,-1,0.632
1610,-1,-1,0.125
1611,-1,-1,0.669
1612,-1,-1,0.217
1613,-1,-1,0.484
1614,-1,-1,0.685
1615,-1,-1,0.13
1616,-1,-1,0.469
1617,-1,-1,0.47
1618,-1,-1,0.377
1619,-1,-1,0.485
1620,-1,-2,0.477
1621,-1,-2,0.196
1622,-1,-2,0.408
1623,-1,-2,0.54
1624,-1,-2,0.509
1625,-1,-2,0.486
1626,-1,-2,0.249
1627,-1,-2,0.118
1628,-1,-2,0.696
1629,-1,-2,0.672
1630,-1,-2,0.176
1631,-1,-2,0.48
1632,-1,-2,0.363
1633,-1,-2,0.122
1634,-1,-2,0.257
1635,-1,-2,0.163
1636,-1,-2,0.431
1637,-1,-2,0.523
1638,-1,-2,0.366
1639,-1,-2,0.275
1640,-1,-3,0.394
1641,-1,-3,0.657
1642,-1,-3,0.297
1643,-1,-3,0.307
1644,-1,-3,0.627
1645,-1,-3,0.566
1646,-1,-3,0.669
1647,-1,-3,0.428
1648,-1,-3,0.137
1649,-1,-3,0.687
1650,-1,-3,0.546
1651,-1,-3,0.164
1652,-1,-3,0.128
1653,-1,-3,0.503
1654,-1,-3,0.314
1655,-1,-3,0.445
1656,-1,-3,0.226
1657,-1,-3,0.311
1658,-1,-3,0.133
1659,-1,-3,0.612
1660,-1,-4,0.679
1661,-1,-4,0.27
1662,-1,-4,0.288
1663,-1,-4,0.26
1664,-1,-4,0.657
1665,-1,-4,0.427
1666,-1,-4,0.394
1667,-1,-4,0.587
1668,-1,-4,0.329
1669,-1,-4,0.252
1670,-1,-4,0.527
1671,-1,-4,0.302
1672,-1,-4,0.227
1673,-1,-4,0.606
1674,-1,-4,0.631
1675,-1,-4,0.556
1676,-1,-4,0.469
1677,-1,-4,0.473
1678,-1,-4,0.39
1679,-1,-4,0.166
1680,-1,-5,0.502
1681,-1,-5,0.261
1682,-1,-5,0.4
1683,-1,-5,0.49
1684,-1,-5,0.534
1685,-1,-5,0.553
1686,-1,-5,0.116
1687,-1,-5,0.14
1688,-1,-5,0.425
1689,-1,-5,0.245
1690,-1,-5,0.365
1691,-1,-5,0.65
1692,-1,-5,0.328
1693,-1,-5,0.391
1694,-1,-5,0.313
1695,-1,-5,0.192
1696,-1,-5,0.583
1697,-1,-5,0.357
1698,-1,-5,0.469
1699,-1,-5,0.436
1700,-1,-6,0.579
1701,-1,-6,0.315
1702,-1,-6,0.386
1703,-1,-6,0.39
1704,-1,-6,0.384
1705,-1,-6,0.362
1706,-1,-6,0.388
1707,-1,-6,0.3
1708,-1,-6,0.672
1709,-1,-6,0.117
1710,-1,-6,0.106
1711,-1,-6,0.48
1712,-1,-6,0.302
1713,-1,-6,0.614
1714,-1,-6,0.317
1715,-1,-6,0.37
1716,-1,-6,0.573
1717,-1,-6,0.375
1718,-1,-6,0.511
1719,-1,-6,0.21
1720,-1,-7,0.445
1721,-1,-7,0.436
1722,-1,-7,0.2
1723,-1,-7,0.555
1724,-1,-7,0.174
1725,-1,-7,0.6
1726,-1,-7,0.233
1727,-1,-7,0.234
1728,-1,-7,0.611
1729,-1,-7,0.351
1730,-1,-7,0.511
1731,-1,-7,0.176
1732,-1,-7,0.545
1733,-1,-7,0.569
1734,-1,-7,0.381
1735,-1,-7,0.226
1736,-1,-7,0.504
1737,-1,-7,0.623
1738,-1,-7,0.188
1739,-1,-7,0.206
1740,-1,-8,0.3
1741,-1,-8,0.232
1742,-1,-8,0.356
1743,-1,-8,0.158
1744,-1,-8,0.154
1745,-1,-8,0.3
1746,-1,-8,0.563
1747,-1,-8,0.161
1748,-1,-8,0.126
1749,-1,-8,0.627
1750,-1,-8,0.117
1751,-1,-8,0.248
1752,-1,-8,0.22
1753,-1,-8,0.51
1754,-1,-8,0.378
1755,-1,-8,0.391
1756,-1,-8,0.266
1757,-1,-8,0.304
1758,-1,-8,0.699
1759,-1,-8,0.115
1760,-1,-9,0.22
1761,-1,-9,0.464
1762,-1,-9,0.38
1763,-1,-9,0.203
1764,-1,-9,0.403
1765,-1,-9,0.698
1766,-1,-9,0.199
1767,-1,-9,0.244
1768,-1,-9,0.112
1769,-1,-9,0.313
1770,-1,-9,0.286
1771,-1,-9,0.695
1772,-1,-9,0.319
1773,-1,-9,0.371
1774,-1,-9,0.352
1775,-1,-9,0.65
1776,-1,-9,0.583
1777,-1,-9,0.607
1778,-1,-9,0.479
1779,-1,-9,0.106
1780,-1,-10,0.255
1781,-1,-10,0.324
1782,-1,-10,0.54
1783,-1,-10,0.602
1784,-1,-10,0.518
1785,-1,-10,0.441
1786,-1,-10,0.546
1787,-1,-10,0.47
1788,-1,-10,0.594
1789,-1,-10,0.528
1790,-1,-10,0.113
1791,-1,-10,0.417
1792,-1,-10,0.405
1793,-1,-10,0.302
1794,-1,-10,0.535
1795,-1,-10,0.66
1796,-1,-10,0.68
1797,-1,-10,0.459
1798,-1,-10,0.356
1799,-1,-10,0.603
1800,-1,-11,0.546
1801,-1,-11,0.42
1802,-1,-11,0.52
1803,-1,-11,0.596
1804,-1,-11,0.331
1805,-1,-11,0.654
1806,-1,-11,0.101
1807,-1,-11,0.515
1808,-1,-11,0.503
1809,-1,-11,0.685
1810,-1,-11,0.365
1811,-1,-11,0.269
1812,-1,-11,0.49
1813,-1,-11,0.524
1814,-1,-11,0.211
1815,-1,-11,0.632
1816,-1,-11,0.566
1817,-1,-11,0.506
1818,-1,-11,0.531
1819,-1,-11,0.224
1820,-1,-12,0.158
1821,-1,-12,0.393
1822,-1,-12,0.45
1823,-1,-12,0.531
1824,-1,-12,0.199
1825,-1,-12,0.191
1826,-1,-12,0.364
1827,-1,-12,0.124
1828,-1,-12,0.306
1829,-1,-12,0.334
1830,-1,-12,0.386
1831,-1,-12,0.221
1832,-1,-12,0.548
1833,-1,-12,0.616
1834,-1,-12,0.145
1835,-1,-12,0.578
1836,-1,-12,0.183
1837,-1,-12,0.616
1838,-1,-12,0.408
1839,-1,-12,0.324
1840,-1,-13,0.565
1841,-1,-13,0.472
1842,-1,-13,0.443
1843,-1,-13,0.655
1844,-1,-13,0.144
1845,-1,-13,0.469
1846,-1,-13,0.469
1847,-1,-13,0.362
1848,-1,-13,0.3
1849,-1,-13,0.114
1850,-1,-13,0.204
1851,-1,-13,0.397
1852,-1,-13,0.188
1853,-1,-13,0.218
1854,-1,-13,0.162
1855,-1,-13,0.674
1856,-1,-13,0.497
1857,-1,-13,0.112
1858,-1,-13,0.426
1859,-1,-13,0.187
1860,-1,-14,0.315
1861,-1,-14,0.177
1862,-1,-14,0.292
1863,-1,-14,0.426
1864,-1,-14,0.106
1865,-1,-14,0.31
1866,-1,-14,0.487
1867,-1,-14,0.656
1868,-1,-14,0.334
1869,-1,-14,0.476
1870,-1,-14,0.431
1871,-1,-14,0.675
1872,-1,-14,0.176
1873,-1,-14,0.493
1874,-1,-14,0.448
1875,-1,-14,0.2
1876,-1,-14,0.195
1877,-1,-14,0.466
1878,-1,-14,0.633
1879,-1,-14,0.172
1880,-1,-15,0.262
1881,-1,-15,0.582
1882,-1,-15,0.259
1883,-1,-15,0.561
1884,-1,-15,0.516
1885,-1,-15,0.298
1886,-1,-15,0.438
1887,-1,-15,0.45
1888,-1,-15,0.432
1889,-1,-15,0.442
1890,-1,-15,0.683
1891,-1,-15,0.146
1892,-1,-15,0.129
1893,-1,-15,0.195
1894,-1,-15,0.439
1895,-1,-15,0.444
1896,-1,-15,0.108
1897,-1,-15,0.335
1898,-1,-15,0.221
1899,-1,-15,0.493
1900,-1,-16,0.164
1901,-1,-16,0.18
1902,-1,-16,0.598
1903,-1,-16,0.242
1904,-1,-16,0.525
1905,-1,-16,0.645
1906,-1,-16,0.582
1907,-1,-16,0.137
1908,-1,-16,0.501
1909,-1,-16,0.475
1910,-1,-16,0.598
1911,-1,-16,0.357
1912,-1,-16,0.589
1913,-1,-16,0.282
1914,-1,-16,0.455
1915,-1,-16,0.697
1916,-1,-16,0.149
1917,-1,-16,0.244
1918,-1,-16,0.399
1919,-1,-16,0.537
1920,-1,-17,0.622
1921,-1,-17,0.321
1922,-1,-17,0.521
1923,-1,-17,0.24
1924,-1,-17,0.487
1925,-1,-17,0.179
1926,-1,-17,0.195
1927,-1,-17,0.438
1928,-1,-17,0.478
1929,-1,-17,0.255
1930,-1,-17,0.528
1931,-1,-17,0.545
1932,-1,-17,0.328
1933,-1,-17,0.667
1934,-1,-17,0.334
1935,-1,-17,0.571
1936,-1,-17,0.433
1937,-1,-17,0.51
1938,-1,-17,0.428
1939,-1,-17,0.149
1940,-1,-18,0.679
1941,-1,-18,0.154
1942,-1,-18,0.6
1943,-1,-18,0.31
1944,-1,-18,0.502
1945,-1,-18,0.119
1946,-1,-18,0.641
1947,-1,-18,0.264
1948,-1,-18,0.624
1949,-1,-18,0.547
1950,-1,-18,0.571
1951,-1,-18,0.324
1952,-1,-18,0.585
1953,-1,-18,0.467
1954,-1,-18,0.457
1955,-1,-18,0.412
1956,-1,-18,0.331
1957,-1,-18,0.643
1958,-1,-18,0.322
1959,-1,-18,0.541
1960,-1,-19,0.312
1961,-1,-19,0.424
1962,-1,-19,0.406
1963,-1,-19,0.692
1964,-1,-19,0.349
1965,-1,-19,0.469
1966,-1,-19,0.489
1967,-1,-19,0.639
1968,-1,-19,0.493
1969,-1,-19,0.168
1970,-1,-19,0.141
1971,-1,-19,0.236
1972,-1,-19,0.175
1973,-1,-19,0.353
1974,-1,-19,0.182
1975,-1,-19,0.128
1976,-1,-19,0.214
1977,-1,-19,0.528
1978,-1,-19,0.656
1979,-1,-19,0.558
1980,-1,-20,0.187
1981,-1,-20,0.452
1982,-1,-20,0.313
1983,-1,-20,0.595
1984,-1,-20,0.654
1985,-1,-20,0.693
1986,-1,-20,0.333
1987,-1,-20,0.624
1988,-1,-20,0.32
1989,-1,-20,0.171
1990,-1,-20,0.534
1991,-1,-20,0.402
1992,-1,-20,0.333
1993,-1,-20,0.17
1994,-1,-20,0.165
1995,-1,-20,0.516
1996,-1,-20,0.515
1997,-1,-20,0.508
1998,-1,-20,0.474
1999,-1,-20,0.498
2000,-2,-1,0.514
2001,-2,-1,0.468
2002,-2,-1,0.151
2003,-2,-1,0.5
2004,-2,-1,0.593
2005,-2,-1,0.17
2006,-2,-1,0.541
2007,-2,-1,0.545
2008,-2,-1,0.209
2009,-2,-1,0.525
2010,-2,-1,0.223
2011,-2,-1,0.671
2012,-2,-1,0.404
2013,-2,-1,0.423
2014,-2,-1,0.668
2015,-2,-1,0.174
2016,-2,-1,0.536
2017,-2,-1,0.335
2018,-2,-1,0.612
2019,-2,-1,0.363
2020,-2,-2,0.124
2021,-2,-2,0.137
2022,-2,-2,0.299
2023,-2,-2,0.261
2024,-2,-2,0.325
2025,-2,-2,0.25
2026,-2,-2,0.575
2027,-2,-2,0.109
2028,-2,-2,0.21
2029,-2,-2,0.133
2030,-2,-2,0.408
2031,-2,-2,0.547
2032,-2,-2,0.224
2033,-2,-2,0.302
2034,-2,-2,0.563
2035,-2,-2,0.452
2036,-2,-2,0.302
2037,-2,-2,0.266
2038,-2,-2,0.434
2039,-2,-2,0.429
2040,-2,-3,0.328
2041,-2,-3,0.291
2042,-2,-3,0.193
2043,-2,-3,0.694
2044,-2,-3,0.549
2045,-2,-3,0.318
2046,-2,-3,0.308
2047,-2,-3,0.606
2048,-2,-3,0.663
2049,-2,-3,0.458
2050,-2,-3,0.693
2051,-2,-3,0.285
2052,-2,-3,0.128
2053,-2,-3,0.222
2054,-2,-3,0.345
2055,-2,-3,0.614
2056,-2,-3,0.279
2057,-2,-3,0.351
2058,-2,-3,0.264
2059,-2,-3,0.197
2060,-2,-4,0.217
2061,-2,-4,0.451
2062,-2,-4,0.488
2063,-2,-4,0.552
2064,-2,-4,0.128
2065,-2,-4,0.258
2066,-2,-4,0.143
2067,-2,-4,0.554
2068,-2,-4,0.316
2069,-2,-4,0.198
2070,-2,-4,0.61
2071,-2,-4,0.248
2072,-2,-4,0.574
2073,-2,-4,0.639
2074,-2,-4,0.223
2075,-2,-4,0.24
2076,-2,-4,0.441
2077,-2,-4,0.449
2078,-2,-4,0.291
2079,-2,-4,0.223
2080,-2,-5,0.333
2081,-2,-5,0.582
2082,-2,-5,0.57
2083,-2,-5,0.397
2084,-2,-5,0.687
2085,-2,-5,0.208
2086,-2,-5,0.14
2087,-2,-5,0.482
2088,-2,-5,0.133
2089,-2,-5,0.356
2090,-2,-5,0.431
2091,-2,-5,0.688
2092,-2,-5,0.684
2093,-2,-5,0.361
2094,-2,-5,0.13
2095,-2,-5,0.46
2096,-2,-5,0.451
2097,-2,-5,0.144
2098,-2,-5,0.211
2099,-2,-5,0.674
2100,-2,-6,0.498
2101,-2,-6,0.601
2102,-2,-6,0.578
2103,-2,-6,0.287
2104,-2,-6,0.591
2105,-2,-6,0.633
2106,-2,-6,0.267
2107,-2,-6,0.494
2108,-2,-6,0.405
2109,-2,-6,0.545
2110,-2,-6,0.517
2111,-2,-6,0.463
2112,-2,-6,0.525
2113,-2,-6,0.499
2114,-2,-6,0.173
2115,-2,-6,0.152
2116,-2,-6,0.272
2117,-2,-6,0.675
2118,-2,-6,0.427
2119,-2,-6,0.281
2120,-2,-7,0.485
2121,-2,-7,0.463
2122,-2,-7,0.507
2123,-2,-7,0.199
2124,-2,-7,0.226
2125,-2,-7,0.374
2126,-2,-7,0.444
2127,-2,-7,0.559
2128,-2,-7,0.498
2129,-2,-7,0.174
2130,-2,-7,0.128
2131,-2,-7,0.603
2132,-2,-7,0.298
2133,-2,-7,0.48
2134,-2,-7,0.176
2135,-2,-7,0.659
2136,-2,-7,0.556
2137,-2,-7,0.405
2138,-2,-7,0.486
2139,-2,-7,0.665
2140,-2,-8,0.113
2141,-2,-8,0.518
2142,-2,-8,0.474
2143,-2,-8,0.396
2144,-2,-8,0.511
2145,-2,-8,0.409
2146,-2,-8,0.378
2147,-2,-8,0.657
2148,-2,-8,0.607
2149,-2,-8,0.696
2150,-2,-8,0.319
2151,-2,-8,0.311
2152,-2,-8,0.214
2153,-2,-8,0.109
2154,-2,-8,0.435
2155,-2,-8,0.535
2156,-2,-8,0.364
2157,-2,-8,0.164
2158,-2,-8,0.668
2159,-2,-8,0.159
2160,-2,-9,0.302
2161,-2,-9,0.463
2162,-2,-9,0.495
2163,-2,-9,0.383
2164,-2,-9,0.695
2165,-2,-9,0.591
2166,-2,-9,0.275
2167,-2,-9,0.244
2168,-2,-9,0.465
2169,-2,-9,0.606
2170,-2,-9,0.247
2171,-2,-9,0.123
2172,-2,-9,0.439
2173,-2,-9,0.348
2174,-2,-9,0.367
2175,-2,-9,0.367
2176,-2,-9,0.146
2177,-2,-9,0.567
2178,-2,-9,0.241
2179,-2,-9,0.609
2180,-2,-10,0.348
2181,-2,-10,0.431
2182,-2,-10,0.393
2183,-2,-10,0.539
2184,-2,-10,0.496
2185,-2,-10,0.146
2186,-2,-10,0.403
2187,-2,-10,0.538
2188,-2,-10,0.173
2189,-2,-10,0.251
2190,-2,-10,0.274
2191,-2,-10,0.46
2192,-2,-10,0.421
2193,-2,-10,0.358
2194,-2,-10,0.549
2195,-2,-10,0.512
2196,-2,-10,0.424
2197,-2,-10,0.284
2198,-2,-10,0.35
2199,-2,-10,0.663
2200,-2,-11,0.258
2201,-2,-11,0.365
2202,-2,-11,0.392
2203,-2,-11,0.151
2204,-2,-11,0.126
2205,-2,-11,0.244
2206,-2,-11,0.439
2207,-2,-11,0.122
2208,-2,-11,0.6
2209,-2,-11,0.657
2210,-2,-11,0.186
2211,-2,-11,0.657
2212,-2,-11,0.176
2213,-2,-11,0.545
2214,-2,-11,0.131
2215,-2,-11,0.326
2216,-2,-11,0.226
2217,-2,-11,0.426
2218,-2,-11,0.283
2219,-2,-11,0.201
2220,-2,-12,0.574
2221,-2,-12,0.282
2222,-2,-12,0.469
