,id_medicine,id_disease,correlation_score
1151,D001,D018,0.383
1152,D001,D018,0.686
1153,D001,D018,0.191
1154,D001,D018,0.382
1155,D001,D018,0.271
1156,D001,D018,0.652
1157,D001,D018,0.627
1158,D001,D018,0.408
1159,D001,D018,0.663
1160,D001,D019,0.265
1161,D001,D019,0.341
1162,D001,D019,0.356
1163,D001,D019,0.296
1164,D001,D019,0.146
1165,D001,D019,0.564
1166,D001,D019,0.395
1167,D001,D019,0.163
1168,D001,D019,0.414
1169,D001,D019,0.351
1170,D001,D019,0.505
1171,D001,D019,0.148
1172,D001,D019,0.442
1173,D001,D019,0.403
1174,D001,D019,0.347
1175,D001,D019,0.224
1176,D001,D019,0.118
1177,D001,D019,0.422
1178,D001,D019,0.327
1179,D001,D019,0.52
1180,D001,D020,0.284
1181,D001,D020,0.218
1182,D001,D020,0.623
1183,D001,D020,0.319
1184,D001,D020,0.284
1185,D001,D020,0.612
1186,D001,D020,0.13
1187,D001,D020,0.121
1188,D001,D020,0.22
1189,D001,D020,0.315
1190,D001,D020,0.187
1191,D001,D020,0.335
1192,D001,D020,0.589
1193,D001,D020,0.385
1194,D001,D020,0.694
1195,D001,D020,0.496
1196,D001,D020,0.644
1197,D001,D020,0.476
1198,D001,D020,0.307
1199,D001,D020,0.306
1200,D001,D001,0.548
1201,D001,D001,0.381
1202,D001,D001,0.623
1203,D001,D001,0.389
1204,D001,D001,0.177
1205,D001,D001,0.444
1206,D001,D001,0.354
1207,D001,D001,0.642
1208,D001,D001,0.422
1209,D001,D001,0.367
1210,D001,D001,0.271
1211,D001,D001,0.546
1212,D001,D001,0.169
1213,D001,D001,0.18
1214,D001,D001,0.539
1215,D001,D001,0.491
1216,D001,D001,0.57
1217,D001,D001,0.382
1218,D001,D001,0.421
1219,D001,D001,0.599
1220,D001,D002,0.645
1221,D001,D002,0.525
1222,D001,D002,0.2
1223,D001,D002,0.133
1224,D001,D002,0.471
1225,D001,D002,0.532
1226,D001,D002,0.202
1227,D001,D002,0.486
1228,D001,D002,0.474
1229,D001,D002,0.474
1230,D001,D002,0.699
1231,D001,D002,0.176
1232,D001,D002,0.161
1233,D001,D002,0.109
1234,D001,D002,0.303
1235,D001,D002,0.368
1236,D001,D002,0.531
1237,D001,D002,0.567
1238,D001,D002,0.244
1239,D001,D002,0.55
1240,D001,D003,0.128
1241,D001,D003,0.499
1242,D001,D003,0.598
1243,D001,D003,0.657
1244,D001,D003,0.352
1245,D001,D003,0.54
1246,D001,D003,0.639
1247,D001,D003,0.462
1248,D001,D003,0.448
1249,D001,D003,0.14
1250,D001,D003,0.434
1251,D001,D003,0.525
1252,D001,D003,0.448
1253,D001,D003,0.152
1254,D001,D003,0.121
1255,D001,D003,0.583
1256,D001,D003,0.7
1257,D001,D003,0.59
1258,D001,D003,0.131
1259,D001,D003,0.344
1260,D001,D004,0.47
1261,D001,D004,0.62
1262,D001,D004,0.49
1263,D001,D004,0.308
1264,D001,D004,0.337
1265,D001,D004,0.392
1266,D001,D004,0.454
1267,D001,D004,0.418
1268,D001,D004,0.117
1269,D001,D004,0.34
1270,D001,D004,0.595
1271,D001,D004,0.625
1272,D001,D004,0.146
1273,D001,D004,0.29
1274,D001,D004,0.497
1275,D001,D004,0.118
1276,D001,D004,0.275
1277,D001,D004,0.599
1278,D001,D004,0.46
1279,D001,D004,0.479
1280,D001,D005,0.268
1281,D001,D005,0.435
1282,D001,D005,0.347
1283,D001,D005,0.113
1284,D001,D005,0.114
1285,D001,D005,0.511
1286,D001,D005,0.153
1287,D001,D005,0.475
1288,D001,D005,0.289
1289,D001,D005,0.626
1290,D001,D005,0.298
1291,D001,D005,0.573
1292,D001,D005,0.279
1293,D001,D005,0.254
1294,D001,D005,0.495
1295,D001,D005,0.658
1296,D001,D005,0.635
1297,D001,D005,0.264
1298,D001,D005,0.26
1299,D001,D005,0.229
1300,D001,D006,0.219
1301,D001,D006,0.148
1302,D001,D006,0.29
1303,D001,D006,0.209
1304,D001,D006,0.528
1305,D001,D006,0.255
1306,D001,D006,0.303
1307,D001,D006,0.508
1308,D001,D006,0.277
1309,D001,D006,0.634
1310,D001,D006,0.584
1311,D001,D006,0.171
1312,D001,D006,0.356
1313,D001,D006,0.581
1314,D001,D006,0.7
1315,D001,D006,0.135
1316,D001,D006,0.51
1317,D001,D006,0.266
1318,D001,D006,0.683
1319,D001,D006,0.12
1320,D001,D007,0.501
1321,D001,D007,0.601
1322,D001,D007,0.265
1323,D001,D007,0.494
1324,D001,D007,0.291
1325,D001,D007,0.359
1326,D001,D007,0.196
1327,D001,D007,0.203
1328,D001,D007,0.191
1329,D001,D007,0.201
1330,D001,D007,0.174
1331,D001,D007,0.114
1332,D001,D007,0.667
1333,D001,D007,0.113
1334,D001,D007,0.29
1335,D001,D007,0.405
1336,D001,D007,0.143
1337,D001,D007,0.284
1338,D001,D007,0.475
1339,D001,D007,0.316
1340,D001,D008,0.597
1341,D001,D008,0.491
1342,D001,D008,0.335
1343,D001,D008,0.673
1344,D001,D008,0.389
1345,D001,D008,0.623
1346,D001,D008,0.446
1347,D001,D008,0.236
1348,D001,D008,0.679
1349,D001,D008,0.326
1350,D001,D008,0.596
1351,D001,D008,0.112
1352,D001,D008,0.369
1353,D001,D008,0.282
1354,D001,D008,0.638
1355,D001,D008,0.255
1356,D001,D008,0.277
1357,D001,D008,0.108
1358,D001,D008,0.206
1359,D001,D008,0.156
1360,D001,D009,0.614
1361,D001,D009,0.575
1362,D001,D009,0.279
1363,D001,D009,0.6
1364,D001,D009,0.561
1365,D001,D009,0.264
1366,D001,D009,0.544
1367,D001,D009,0.549
1368,D001,D009,0.684
1369,D001,D009,0.16
1370,D001,D009,0.609
1371,D001,D009,0.4
1372,D001,D009,0.411
1373,D001,D009,0.223
1374,D001,D009,0.693
1375,D001,D009,0.441
1376,D001,D009,0.315
1377,D001,D009,0.696
1378,D001,D009,0.413
1379,D001,D009,0.401
1380,D001,D010,0.52
1381,D001,D010,0.334
1382,D001,D010,0.223
1383,D001,D010,0.67
1384,D001,D010,0.272
1385,D001,D010,0.295
1386,D001,D010,0.664
1387,D001,D010,0.656
1388,D001,D010,0.511
1389,D001,D010,0.698
1390,D001,D010,0.366
1391,D001,D010,0.128
1392,D001,D010,0.584
1393,D001,D010,0.356
1394,D001,D010,0.188
1395,D001,D010,0.612
1396,D001,D010,0.294
1397,D001,D010,0.367
1398,D001,D010,0.265
1399,D001,D010,0.599
1400,D001,D011,0.511
1401,D001,D011,0.446
1402,D001,D011,0.694
1403,D001,D011,0.421
1404,D001,D011,0.207
1405,D001,D011,0.606
1406,D001,D011,0.536
1407,D001,D011,0.109
1408,D001,D011,0.443
1409,D001,D011,0.395
1410,D001,D011,0.483
1411,D001,D011,0.473
1412,D001,D011,0.667
1413,D001,D011,0.259
1414,D001,D011,0.123
1415,D001,D011,0.54
1416,D001,D011,0.607
1417,D001,D011,0.114
1418,D001,D011,0.516
1419,D001,D011,0.323
1420,D001,D012,0.494
1421,D001,D012,0.288
1422,D001,D012,0.453
1423,D001,D012,0.65
1424,D001,D012,0.177
1425,D001,D012,0.58
1426,D001,D012,0.181
1427,D001,D012,0.473
1428,D001,D012,0.426
1429,D001,D012,0.579
1430,D001,D012,0.154
1431,D001,D012,0.364
1432,D001,D012,0.429
1433,D001,D012,0.522
1434,D001,D012,0.436
1435,D001,D012,0.695
1436,D001,D012,0.498
1437,D001,D012,0.647
1438,D001,D012,0.203
1439,D001,D012,0.52
1440,D001,D013,0.573
1441,D001,D013,0.699
1442,D001,D013,0.526
1443,D001,D013,0.278
1444,D001,D013,0.687
1445,D001,D013,0.431
1446,D001,D013,0.323
1447,D001,D013,0.251
1448,D001,D013,0.478
1449,D001,D013,0.168
1450,D001,D013,0.258
1451,D001,D013,0.6
1452,D001,D013,0.432
1453,D001,D013,0.286
1454,D001,D013,0.309
1455,D001,D013,0.317
1456,D001,D013,0.347
1457,D001,D013,0.439
1458,D001,D013,0.489
1459,D001,D013,0.147
1460,D001,D014,0.407
1461,D001,D014,0.595
1462,D001,D014,0.147
1463,D001,D014,0.599
1464,D001,D014,0.195
1465,D001,D014,0.441
1466,D001,D014,0.28
1467,D001,D014,0.114
1468,D001,D014,0.147
1469,D001,D014,0.315
1470,D001,D014,0.389
1471,D001,D014,0.57
1472,D001,D014,0.655
1473,D001,D014,0.466
1474,D001,D014,0.134
1475,D001,D014,0.512
1476,D001,D014,0.232
1477,D001,D014,0.312
1478,D001,D014,0.649
1479,D001,D014,0.201
1480,D001,D015,0.217
1481,D001,D015,0.219
1482,D001,D015,0.504
1483,D001,D015,0.285
1484,D001,D015,0.214
1485,D001,D015,0.499
1486,D001,D015,0.372
1487,D001,D015,0.165
1488,D001,D015,0.595
1489,D001,D015,0.433
1490,D001,D015,0.575
1491,D001,D015,0.187
1492,D001,D015,0.197
1493,D001,D015,0.529
1494,D001,D015,0.123
1495,D001,D015,0.388
1496,D001,D015,0.514
1497,D001,D015,0.265
1498,D001,D015,0.539
1499,D001,D015,0.613
1500,D001,D016,0.298
1501,D001,D016,0.315
1502,D001,D016,0.379
1503,D001,D016,0.121
1504,D001,D016,0.399
1505,D001,D016,0.133
1506,D001,D016,0.484
1507,D001,D016,0.238
1508,D001,D016,0.604
1509,D001,D016,0.519
1510,D001,D016,0.376
1511,D001,D016,0.356
1512,D001,D016,0.496
1513,D001,D016,0.233
1514,D001,D016,0.418
1515,D001,D016,0.512
1516,D001,D016,0.109
1517,D001,D016,0.499
1518,D001,D016,0.456
1519,D001,D016,0.383
1520,D001,D017,0.222
1521,D001,D017,0.595
1522,D001,D017,0.391
1523,D001,D017,0.488
1524,D001,D017,0.665
1525,D001,D017,0.417
1526,D001,D017,0.169
1527,D001,D017,0.153
1528,D001,D017,0.657
1529,D001,D017,0.648
1530,D001,D017,0.674
1531,D001,D017,0.602
1532,D001,D017,0.371
1533,D001,D017,0.148
1534,D001,D017,0.282
1535,D001,D017,0.196
1536,D001,D017,0.682
1537,D001,D017,0.592
1538,D001,D017,0.668
1539,D001,D017,0.478
1540,D001,D018,0.611
1541,D001,D018,0.224
1542,D001,D018,0.56
1543,D001,D018,0.272
1544,D001,D018,0.551
1545,D001,D018,0.582
1546,D001,D018,0.519
1547,D001,D018,0.561
1548,D001,D018,0.164
1549,D001,D018,0.616
1550,D001,D018,0.456
1551,D001,D018,0.407
1552,D001,D018,0.208
1553,D001,D018,0.288
1554,D001,D018,0.426
1555,D001,D018,0.202
1556,D001,D018,0.351
1557,D001,D018,0.677
1558,D001,D018,0.676
1559,D001,D018,0.445
1560,D001,D019,0.274
1561,D001,D019,0.183
1562,D001,D019,0.26
1563,D001,D019,0.665
1564,D001,D019,0.691
1565,D001,D019,0.687
1566,D001,D019,0.185
1567,D001,D019,0.522
1568,D001,D019,0.418
1569,D001,D019,0.687
1570,D001,D019,0.614
1571,D001,D019,0.512
1572,D001,D019,0.489
1573,D001,D019,0.355
1574,D001,D019,0.524
1575,D001,D019,0.336
1576,D001,D019,0.343
1577,D001,D019,0.682
1578,D001,D019,0.225
1579,D001,D019,0.593
1580,D001,D020,0.612
1581,D001,D020,0.152
1582,D001,D020,0.282
1583,D001,D020,0.271
1584,D001,D020,0.257
1585,D001,D020,0.475
1586,D001,D020,0.174
1587,D001,D020,0.365
1588,D001,D020,0.635
1589,D001,D020,0.445
1590,D001,D020,0.186
1591,D001,D020,0.496
1592,D001,D020,0.325
1593,D001,D020,0.653
1594,D001,D020,0.197
1595,D001,D020,0.166
1596,D001,D020,0.641
1597,D001,D020,0.691
1598,D001,D020,0.617
1599,D001,D020,0.215
1600,D001,D001,0.111
1601,D001,D001,0.171
1602,D001,D001,0.492
1603,D001,D001,0.162
1604,D001,D001,0.112
1605,D001,D001,0.632
1606,D001,D001,0.169
1607,D001,D001,0.503
1608,D001,D001,0.421
1609,D001,D001,0.632
1610,D001,D001,0.125
1611,D001,D001,0.669
1612,D001,D001,0.217
1613,D001,D001,0.484
1614,D001,D001,0.685
1615,D001,D001,0.13
1616,D001,D001,0.469
1617,D001,D001,0.47
1618,D001,D001,0.377
1619,D001,D001,0.485
1620,D001,D002,0.477
1621,D001,D002,0.196
1622,D001,D002,0.408
1623,D001,D002,0.54
1624,D001,D002,0.509
1625,D001,D002,0.486
1626,D001,D002,0.249
1627,D001,D002,0.118
1628,D001,D002,0.696
1629,D001,D002,0.672
1630,D001,D002,0.176
1631,D001,D002,0.48
1632,D001,D002,0.363
1633,D001,D002,0.122
1634,D001,D002,0.257
1635,D001,D002,0.163
1636,D001,D002,0.431
1637,D001,D002,0.523
1638,D001,D002,0.366
1639,D001,D002,0.275
1640,D001,D003,0.394
1641,D001,D003,0.657
1642,D001,D003,0.297
1643,D001,D003,0.307
1644,D001,D003,0.627
1645,D001,D003,0.566
1646,D001,D003,0.669
1647,D001,D003,0.428
1648,D001,D003,0.137
1649,D001,D003,0.687
1650,D001,D003,0.546
1651,D001,D003,0.164
1652,D001,D003,0.128
1653,D001,D003,0.503
1654,D001,D003,0.314
1655,D001,D003,0.445
1656,D001,D003,0.226
1657,D001,D003,0.311
1658,D001,D003,0.133
1659,D001,D003,0.612
1660,D001,D004,0.679
1661,D001,D004,0.27
1662,D001,D004,0.288
1663,D001,D004,0.26
1664,D001,D004,0.657
1665,D001,D004,0.427
1666,D001,D004,0.394
1667,D001,D004,0.587
1668,D001,D004,0.329
1669,D001,D004,0.252
1670,D001,D004,0.527
1671,D001,D004,0.302
1672,D001,D004,0.227
1673,D001,D004,0.606
1674,D001,D004,0.631
1675,D001,D004,0.556
1676,D001,D004,0.469
1677,D001,D004,0.473
1678,D001,D004,0.39
1679,D001,D004,0.166
1680,D001,D005,0.502
1681,D001,D005,0.261
1682,D001,D005,0.4
1683,D001,D005,0.49
1684,D001,D005,0.534
1685,D001,D005,0.553
1686,D001,D005,0.116
1687,D001,D005,0.14
1688,D001,D005,0.425
1689,D001,D005,0.245
1690,D001,D005,0.365
1691,D001,D005,0.65
1692,D001,D005,0.328
1693,D001,D005,0.391
1694,D001,D005,0.313
1695,D001,D005,0.192
1696,D001,D005,0.583
1697,D001,D005,0.357
1698,D001,D005,0.469
1699,D001,D005,0.436
1700,D001,D006,0.579
1701,D001,D006,0.315
1702,D001,D006,0.386
1703,D001,D006,0.39
1704,D001,D006,0.384
1705,D001,D006,0.362
1706,D001,D006,0.388
1707,D001,D006,0.3
1708,D001,D006,0.672
1709,D001,D006,0.117
1710,D001,D006,0.106
1711,D001,D006,0.48
1712,D001,D006,0.302
1713,D001,D006,0.614
1714,D001,D006,0.317
1715,D001,D006,0.37
1716,D001,D006,0.573
1717,D001,D006,0.375
1718,D001,D006,0.511
1719,D001,D006,0.21
1720,D001,D007,0.445
1721,D001,D007,0.436
1722,D001,D007,0.2
1723,D001,D007,0.555
1724,D001,D007,0.174
1725,D001,D007,0.6
1726,D001,D007,0.233
1727,D001,D007,0.234
1728,D001,D007,0.611
1729,D001,D007,0.351
1730,D001,D007,0.511
1731,D001,D007,0.176
1732,D001,D007,0.545
1733,D001,D007,0.569
1734,D001,D007,0.381
1735,D001,D007,0.226
1736,D001,D007,0.504
1737,D001,D007,0.623
1738,D001,D007,0.188
1739,D001,D007,0.206
1740,D001,D008,0.3
1741,D001,D008,0.232
1742,D001,D008,0.356
1743,D001,D008,0.158
1744,D001,D008,0.154
1745,D001,D008,0.3
1746,D001,D008,0.563
1747,D001,D008,0.161
1748,D001,D008,0.126
1749,D001,D008,0.627
1750,D001,D008,0.117
1751,D001,D008,0.248
1752,D001,D008,0.22
1753,D001,D008,0.51
1754,D001,D008,0.378
1755,D001,D008,0.391
1756,D001,D008,0.266
1757,D001,D008,0.304
1758,D001,D008,0.699
1759,D001,D008,0.115
1760,D001,D009,0.22
1761,D001,D009,0.464
1762,D001,D009,0.38
1763,D001,D009,0.203
1764,D001,D009,0.403
1765,D001,D009,0.698
1766,D001,D009,0.199
1767,D001,D009,0.244
1768,D001,D009,0.112
1769,D001,D009,0.313
1770,D001,D009,0.286
1771,D001,D009,0.695
1772,D001,D009,0.319
1773,D001,D009,0.371
1774,D001,D009,0.352
1775,D001,D009,0.65
1776,D001,D009,0.583
1777,D001,D009,0.607
1778,D001,D009,0.479
1779,D001,D009,0.106
1780,D001,D010,0.255
1781,D001,D010,0.324
1782,D001,D010,0.54
1783,D001,D010,0.602
1784,D001,D010,0.518
1785,D001,D010,0.441
1786,D001,D010,0.546
1787,D001,D010,0.47
1788,D001,D010,0.594
1789,D001,D010,0.528
1790,D001,D010,0.113
1791,D001,D010,0.417
1792,D001,D010,0.405
1793,D001,D010,0.302
1794,D001,D010,0.535
1795,D001,D010,0.66
1796,D001,D010,0.68
1797,D001,D010,0.459
1798,D001,D010,0.356
1799,D001,D010,0.603
1800,D001,D011,0.546
1801,D001,D011,0.42
1802,D001,D011,0.52
1803,D001,D011,0.596
1804,D001,D011,0.331
1805,D001,D011,0.654
1806,D001,D011,0.101
1807,D001,D011,0.515
1808,D001,D011,0.503
1809,D001,D011,0.685
1810,D001,D011,0.365
1811,D001,D011,0.269
1812,D001,D011,0.49
1813,D001,D011,0.524
1814,D001,D011,0.211
1815,D001,D011,0.632
1816,D001,D011,0.566
1817,D001,D011,0.506
1818,D001,D011,0.531
1819,D001,D011,0.224
1820,D001,D012,0.158
1821,D001,D012,0.393
1822,D001,D012,0.45
1823,D001,D012,0.531
1824,D001,D012,0.199
1825,D001,D012,0.191
1826,D001,D012,0.364
1827,D001,D012,0.124
1828,D001,D012,0.306
1829,D001,D012,0.334
1830,D001,D012,0.386
1831,D001,D012,0.221
1832,D001,D012,0.548
1833,D001,D012,0.616
1834,D001,D012,0.145
1835,D001,D012,0.578
1836,D001,D012,0.183
1837,D001,D012,0.616
1838,D001,D012,0.408
1839,D001,D012,0.324
1840,D001,D013,0.565
1841,D001,D013,0.472
1842,D001,D013,0.443
1843,D001,D013,0.655
1844,D001,D013,0.144
1845,D001,D013,0.469
1846,D001,D013,0.469
1847,D001,D013,0.362
1848,D001,D013,0.3
1849,D001,D013,0.114
1850,D001,D013,0.204
1851,D001,D013,0.397
1852,D001,D013,0.188
1853,D001,D013,0.218
1854,D001,D013,0.162
1855,D001,D013,0.674
1856,D001,D013,0.497
1857,D001,D013,0.112
1858,D001,D013,0.426
1859,D001,D013,0.187
1860,D001,D014,0.315
1861,D001,D014,0.177
1862,D001,D014,0.292
1863,D001,D014,0.426
1864,D001,D014,0.106
1865,D001,D014,0.31
1866,D001,D014,0.487
1867,D001,D014,0.656
1868,D001,D014,0.334
1869,D001,D014,0.476
1870,D001,D014,0.431
1871,D001,D014,0.675
1872,D001,D014,0.176
1873,D001,D014,0.493
1874,D001,D014,0.448
1875,D001,D014,0.2
1876,D001,D014,0.195
1877,D001,D014,0.466
1878,D001,D014,0.633
1879,D001,D014,0.172
1880,D001,D015,0.262
1881,D001,D015,0.582
1882,D001,D015,0.259
1883,D001,D015,0.561
1884,D001,D015,0.516
1885,D001,D015,0.298
1886,D001,D015,0.438
1887,D001,D015,0.45
1888,D001,D015,0.432
1889,D001,D015,0.442
1890,D001,D015,0.683
1891,D001,D015,0.146
1892,D001,D015,0.129
1893,D001,D015,0.195
1894,D001,D015,0.439
1895,D001,D015,0.444
1896,D001,D015,0.108
1897,D001,D015,0.335
1898,D001,D015,0.221
1899,D001,D015,0.493
1900,D001,D016,0.164
1901,D001,D016,0.18
1902,D001,D016,0.598
1903,D001,D016,0.242
1904,D001,D016,0.525
1905,D001,D016,0.645
1906,D001,D016,0.582
1907,D001,D016,0.137
1908,D001,D016,0.501
1909,D001,D016,0.475
1910,D001,D016,0.598
1911,D001,D016,0.357
1912,D001,D016,0.589
1913,D001,D016,0.282
1914,D001,D016,0.455
1915,D001,D016,0.697
1916,D001,D016,0.149
1917,D001,D016,0.244
1918,D001,D016,0.399
1919,D001,D016,0.537
1920,D001,D017,0.622
1921,D001,D017,0.321
1922,D001,D017,0.521
1923,D001,D017,0.24
1924,D001,D017,0.487
1925,D001,D017,0.179
1926,D001,D017,0.195
1927,D001,D017,0.438
1928,D001,D017,0.478
1929,D001,D017,0.255
1930,D001,D017,0.528
1931,D001,D017,0.545
1932,D001,D017,0.328
1933,D001,D017,0.667
1934,D001,D017,0.334
1935,D001,D017,0.571
1936,D001,D017,0.433
1937,D001,D017,0.51
1938,D001,D017,0.428
1939,D001,D017,0.149
1940,D001,D018,0.679
1941,D001,D018,0.154
1942,D001,D018,0.6
1943,D001,D018,0.31
1944,D001,D018,0.502
1945,D001,D018,0.119
1946,D001,D018,0.641
1947,D001,D018,0.264
1948,D001,D018,0.624
1949,D001,D018,0.547
1950,D001,D018,0.571
1951,D001,D018,0.324
1952,D001,D018,0.585
1953,D001,D018,0.467
1954,D001,D018,0.457
1955,D001,D018,0.412
1956,D001,D018,0.331
1957,D001,D018,0.643
1958,D001,D018,0.322
1959,D001,D018,0.541
1960,D001,D019,0.312
1961,D001,D019,0.424
1962,D001,D019,0.406
1963,D001,D019,0.692
1964,D001,D019,0.349
1965,D001,D019,0.469
1966,D001,D019,0.489
1967,D001,D019,0.639
1968,D001,D019,0.493
1969,D001,D019,0.168
1970,D001,D019,0.141
1971,D001,D019,0.236
1972,D001,D019,0.175
1973,D001,D019,0.353
1974,D001,D019,0.182
1975,D001,D019,0.128
1976,D001,D019,0.214
1977,D001,D019,0.528
1978,D001,D019,0.656
1979,D001,D019,0.558
1980,D001,D020,0.187
1981,D001,D020,0.452
1982,D001,D020,0.313
1983,D001,D020,0.595
1984,D001,D020,0.654
1985,D001,D020,0.693
1986,D001,D020,0.333
1987,D001,D020,0.624
1988,D001,D020,0.32
1989,D001,D020,0.171
1990,D001,D020,0.534
1991,D001,D020,0.402
1992,D001,D020,0.333
1993,D001,D020,0.17
1994,D001,D020,0.165
1995,D001,D020,0.516
1996,D001,D020,0.515
1997,D001,D020,0.508
1998,D001,D020,0.474
1999,D001,D020,0.498
2000,D002,D001,0.514
2001,D002,D001,0.468
2002,D002,D001,0.151
2003,D002,D001,0.5
2004,D002,D001,0.593
2005,D002,D001,0.17
2006,D002,D001,0.541
2007,D002,D001,0.545
2008,D002,D001,0.209
2009,D002,D001,0.525
2010,D002,D001,0.223
2011,D002,D001,0.671
2012,D002,D001,0.404
2013,D002,D001,0.423
2014,D002,D001,0.668
2015,D002,D001,0.174
2016,D002,D001,0.536
2017,D002,D001,0.335
2018,D002,D001,0.612
2019,D002,D001,0.363
2020,D002,D002,0.124
2021,D002,D002,0.137
2022,D002,D002,0.299
2023,D002,D002,0.261
2024,D002,D002,0.325
2025,D002,D002,0.25
2026,D002,D002,0.575
2027,D002,D002,0.109
2028,D002,D002,0.21
2029,D002,D002,0.133
2030,D002,D002,0.408
2031,D002,D002,0.547
2032,D002,D002,0.224
2033,D002,D002,0.302
2034,D002,D002,0.563
2035,D002,D002,0.452
2036,D002,D002,0.302
2037,D002,D002,0.266
2038,D002,D002,0.434
2039,D002,D002,0.429
2040,D002,D003,0.328
2041,D002,D003,0.291
2042,D002,D003,0.193
2043,D002,D003,0.694
2044,D002,D003,0.549
2045,D002,D003,0.318
2046,D002,D003,0.308
2047,D002,D003,0.606
2048,D002,D003,0.663
2049,D002,D003,0.458
2050,D002,D003,0.693
2051,D002,D003,0.285
2052,D002,D003,0.128
2053,D002,D003,0.222
2054,D002,D003,0.345
2055,D002,D003,0.614
2056,D002,D003,0.279
2057,D002,D003,0.351
2058,D002,D003,0.264
2059,D002,D003,0.197
2060,D002,D004,0.217
2061,D002,D004,0.451
2062,D002,D004,0.488
2063,D002,D004,0.552
2064,D002,D004,0.128
2065,D002,D004,0.258
2066,D002,D004,0.143
2067,D002,D004,0.554
2068,D002,D004,0.316
2069,D002,D004,0.198
2070,D002,D004,0.61
2071,D002,D004,0.248
2072,D002,D004,0.574
2073,D002,D004,0.639
2074,D002,D004,0.223
2075,D002,D004,0.24
2076,D002,D004,0.441
2077,D002,D004,0.449
2078,D002,D004,0.291
2079,D002,D004,0.223
2080,D002,D005,0.333
2081,D002,D005,0.582
2082,D002,D005,0.57
2083,D002,D005,0.397
2084,D002,D005,0.687
2085,D002,D005,0.208
2086,D002,D005,0.14
2087,D002,D005,0.482
2088,D002,D005,0.133
2089,D002,D005,0.356
2090,D002,D005,0.431
2091,D002,D005,0.688
2092,D002,D005,0.684
2093,D002,D005,0.361
2094,D002,D005,0.13
2095,D002,D005,0.46
2096,D002,D005,0.451
2097,D002,D005,0.144
2098,D002,D005,0.211
2099,D002,D005,0.674
2100,D002,D006,0.498
2101,D002,D006,0.601
2102,D002,D006,0.578
2103,D002,D006,0.287
2104,D002,D006,0.591
2105,D002,D006,0.633
2106,D002,D006,0.267
2107,D002,D006,0.494
2108,D002,D006,0.405
2109,D002,D006,0.545
2110,D002,D006,0.517
2111,D002,D006,0.463
2112,D002,D006,0.525
2113,D002,D006,0.499
2114,D002,D006,0.173
2115,D002,D006,0.152
2116,D002,D006,0.272
2117,D002,D006,0.675
2118,D002,D006,0.427
2119,D002,D006,0.281
2120,D002,D007,0.485
2121,D002,D007,0.463
2122,D002,D007,0.507
2123,D002,D007,0.199
2124,D002,D007,0.226
2125,D002,D007,0.374
2126,D002,D007,0.444
2127,D002,D007,0.559
2128,D002,D007,0.498
2129,D002,D007,0.174
2130,D002,D007,0.128
2131,D002,D007,0.603
2132,D002,D007,0.298
2133,D002,D007,0.48
2134,D002,D007,0.176
2135,D002,D007,0.659
2136,D002,D007,0.556
2137,D002,D007,0.405
2138,D002,D007,0.486
2139,D002,D007,0.665
2140,D002,D008,0.113
2141,D002,D008,0.518
2142,D002,D008,0.474
2143,D002,D008,0.396
2144,D002,D008,0.511
2145,D002,D008,0.409
2146,D002,D008,0.378
2147,D002,D008,0.657
2148,D002,D008,0.607
2149,D002,D008,0.696
2150,D002,D008,0.319
2151,D002,D008,0.311
2152,D002,D008,0.214
2153,D002,D008,0.109
2154,D002,D008,0.435
2155,D002,D008,0.535
2156,D002,D008,0.364
2157,D002,D008,0.164
2158,D002,D008,0.668
2159,D002,D008,0.159
2160,D002,D009,0.302
2161,D002,D009,0.463
2162,D002,D009,0.495
2163,D002,D009,0.383
2164,D002,D009,0.695
2165,D002,D009,0.591
2166,D002,D009,0.275
2167,D002,D009,0.244
2168,D002,D009,0.465
2169,D002,D009,0.606
2170,D002,D009,0.247
2171,D002,D009,0.123
2172,D002,D009,0.439
2173,D002,D009,0.348
2174,D002,D009,0.367
2175,D002,D009,0.367
2176,D002,D009,0.146
2177,D002,D009,0.567
2178,D002,D009,0.241
2179,D002,D009,0.609
2180,D002,D010,0.348
2181,D002,D010,0.431
2182,D002,D010,0.393
2183,D002,D010,0.539
2184,D002,D010,0.496
2185,D002,D010,0.146
2186,D002,D010,0.403
2187,D002,D010,0.538
2188,D002,D010,0.173
2189,D002,D010,0.251
2190,D002,D010,0.274
2191,D002,D010,0.46
2192,D002,D010,0.421
2193,D002,D010,0.358
2194,D002,D010,0.549
2195,D002,D010,0.512
2196,D002,D010,0.424
2197,D002,D010,0.284
2198,D002,D010,0.35
2199,D002,D010,0.663
2200,D002,D011,0.258
2201,D002,D011,0.365
2202,D002,D011,0.392
2203,D002,D011,0.151
2204,D002,D011,0.126
